timeUTC, timeOffset, red, green, blue, clear, cla, cs
1446168712, -4, 32.70, 27.70, 25.60, 28.30, 26.19588, 0.03734286
1446168772, -4, 17.70, 11.60, 11.30, 12.70, 11.70421, 0.01585896
1446168832, -4, 30.20, 22.60, 21.90, 23.90, 22.4189, 0.03171913
1446168892, -4, 35.80, 31.50, 28.10, 31.70, 28.98237, 0.04148485
1446168952, -4, 26.30, 19.70, 19.20, 21.00, 19.45675, 0.02730982
1446169012, -4, 31.10, 21.90, 21.10, 23.60, 21.64304, 0.03056371
1446169072, -4, 21.90, 14.80, 14.60, 16.30, 14.80859, 0.02041855
1446169132, -4, 24.50, 17.50, 17.60, 18.90, 17.84253, 0.02491103
1446169192, -4, 21.80, 13.80, 14.10, 15.60, 14.21041, 0.01953636
1446169252, -4, 14.00, 10.20, 10.20, 10.90, 10.39337, 0.01395101
1446169312, -4, 19.60, 13.30, 13.00, 14.50, 13.33388, 0.01824649
1446169372, -4, 23.70, 17.20, 17.00, 18.50, 17.23469, 0.02400901
1446169432, -4, 38.20, 33.30, 33.20, 33.70, 33.79818, 0.04861502
1446169492, -4, 23.90, 15.60, 15.60, 17.40, 15.79528, 0.02187661
1446169552, -4, 24.40, 19.30, 18.10, 20.10, 18.53266, 0.02593607
1446169612, -4, 23.00, 17.60, 16.70, 18.60, 16.99631, 0.02365549
1446169672, -4, 21.10, 16.60, 15.60, 17.40, 15.87989, 0.02200178
1446169732, -4, 12.50, 8.90, 8.20, 9.40, 8.614139, 0.01138456
1446169792, -4, 26.40, 22.00, 20.70, 22.40, 21.35196, 0.03013029
1446169852, -4, 46.10, 43.80, 38.40, 43.10, 39.71014, 0.05729725
1446169912, -4, 22.60, 15.10, 15.20, 16.70, 15.38858, 0.0212752
1446169972, -4, 33.60, 27.30, 27.10, 28.40, 27.39404, 0.03912496
1446170032, -4, 41.50, 36.90, 36.10, 37.10, 36.84136, 0.0530954
1446170092, -4, 27.40, 18.20, 17.60, 19.70, 18.38511, 0.02571684
1446170152, -4, 45.90, 35.10, 34.00, 37.20, 34.43913, 0.04956049
1446170212, -4, 31.90, 23.50, 22.90, 25.20, 23.19091, 0.03286893
1446170272, -4, 23.80, 16.80, 16.70, 18.30, 16.85391, 0.02344437
1446170332, -4, 37.70, 29.60, 28.70, 31.10, 29.0826, 0.04163366
1446170392, -4, 52.60, 44.70, 40.70, 45.00, 42.38148, 0.06118879
1446170452, -4, 39.90, 35.90, 33.20, 35.70, 34.3436, 0.04941963
1446170512, -4, 22.10, 22.70, 16.90, 21.10, 18.62177, 0.02606848
1446170572, -4, 4.70, 4.10, 3.10, 3.90, 3.508369, 0.004272159
1446170632, -4, 0.20, 0.10, 0.50, 0.10, 0.5007207, 0.0005020367
1446170692, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446170752, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446170812, -4, 0.20, 0.10, 0.50, 0.00, 0.455128, 0.0004519086
1446170872, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446170932, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446170992, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446171052, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446171112, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446171172, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446171232, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446171292, -4, 0.20, 0.10, 0.40, 0.10, 0.40725, 0.0003998137
1446171352, -4, 3.30, 4.30, 5.70, 4.20, 5.395204, 0.006841002
1446171412, -4, 9.20, 9.60, 9.40, 9.40, 9.421782, 0.01254578
1446171472, -4, 48.80, 40.00, 30.20, 40.60, 32.2322, 0.04630129
1446171532, -4, 34.10, 25.30, 25.90, 26.50, 26.74963, 0.03816666
1446171592, -4, 58.80, 42.50, 44.40, 45.10, 45.55612, 0.06578475
1446171652, -4, 53.60, 34.20, 36.80, 37.60, 37.98781, 0.05477726
1446171712, -4, 56.90, 39.70, 42.20, 42.40, 43.48726, 0.06279329
1446171772, -4, 50.00, 37.80, 39.40, 39.70, 40.24295, 0.05807513
1446171832, -4, 54.70, 37.80, 39.70, 40.30, 41.17973, 0.05944075
1446171892, -4, 36.20, 26.40, 28.60, 28.00, 29.17739, 0.04177437
1446171952, -4, 23.00, 18.30, 19.70, 19.20, 19.75285, 0.02775025
1446172012, -4, 21.10, 15.50, 16.90, 16.60, 17.01436, 0.02368226
1446172072, -4, 7.90, 4.20, 4.00, 5.10, 4.021901, 0.004961691
1446172132, -4, 8.80, 5.30, 4.70, 5.90, 5.007509, 0.006305882
1446172192, -4, 9.10, 6.40, 7.00, 7.00, 6.995169, 0.009079821
1446172252, -4, 9.10, 6.80, 7.80, 7.30, 7.762368, 0.01016778
1446172312, -4, 7.20, 5.10, 5.20, 5.60, 5.182681, 0.00654726
1446172372, -4, 9.90, 8.60, 9.60, 9.00, 9.374356, 0.01247741
1446172432, -4, 7.70, 6.00, 6.40, 6.30, 6.46012, 0.008326213
1446172492, -4, 9.00, 6.00, 6.60, 6.70, 6.574002, 0.008486233
1446172552, -4, 8.60, 6.90, 7.00, 7.10, 7.179361, 0.009340266
1446172612, -4, 8.80, 7.10, 7.90, 7.40, 7.922838, 0.01039634
1446172672, -4, 9.30, 6.60, 7.40, 7.30, 7.271294, 0.009470442
1446172732, -4, 9.60, 6.40, 7.50, 7.20, 7.384214, 0.009630499
1446172792, -4, 10.20, 7.10, 8.30, 7.90, 8.142727, 0.01071006
1446172852, -4, 8.40, 5.50, 6.00, 6.20, 5.957753, 0.007622958
1446172912, -4, 8.20, 5.50, 6.30, 6.20, 6.182459, 0.007936975
1446172972, -4, 6.80, 3.60, 4.20, 4.50, 4.036492, 0.004981401
1446173032, -4, 9.40, 6.30, 8.20, 7.30, 7.787568, 0.01020365
1446173092, -4, 11.10, 7.60, 9.70, 8.70, 9.263941, 0.01231832
1446173152, -4, 11.90, 8.40, 10.40, 9.40, 10.07114, 0.01348403
1446173212, -4, 12.00, 9.20, 11.10, 9.90, 10.90094, 0.01468827
1446173272, -4, 24.40, 16.00, 17.10, 17.20, 17.89997, 0.02499632
1446173332, -4, 56.70, 38.50, 41.40, 41.20, 42.95185, 0.06201688
1446173392, -4, 43.80, 30.10, 32.30, 32.10, 33.49094, 0.04816149
1446173452, -4, 30.20, 20.80, 22.10, 22.00, 23.11672, 0.03275843
1446173512, -4, 40.90, 30.80, 30.80, 32.10, 31.88629, 0.04578953
1446173572, -4, 56.70, 36.30, 39.80, 39.60, 41.29504, 0.05960866
1446173632, -4, 49.10, 32.40, 35.50, 34.70, 37.11806, 0.05350163
1446173692, -4, 30.50, 21.40, 23.40, 22.70, 24.17258, 0.03433091
1446173752, -4, 48.00, 32.60, 35.10, 34.70, 36.61069, 0.05275658
1446173812, -4, 56.70, 40.60, 42.20, 42.80, 43.77444, 0.06320936
1446173872, -4, 31.10, 23.00, 22.40, 24.00, 23.37393, 0.03314151
1446173932, -4, 21.10, 15.10, 16.20, 16.10, 16.55821, 0.02300615
1446173992, -4, 9.30, 6.00, 6.90, 6.80, 6.829185, 0.008845557
1446174052, -4, 8.30, 5.60, 6.70, 6.40, 6.453069, 0.008316312
1446174112, -4, 8.80, 6.20, 7.30, 6.90, 7.127913, 0.00926747
1446174172, -4, 6.90, 4.50, 5.20, 5.10, 5.124366, 0.00646683
1446174232, -4, 14.90, 12.00, 13.70, 12.70, 13.51343, 0.01851042
1446174292, -4, 7.60, 6.70, 8.60, 7.10, 8.223468, 0.0108254
1446174352, -4, 7.80, 6.50, 8.20, 6.90, 7.949966, 0.01043501
1446174412, -4, 9.50, 7.50, 9.30, 8.10, 9.010684, 0.01195387
1446174472, -4, 8.50, 5.70, 7.40, 6.50, 7.140731, 0.009285603
1446174532, -4, 8.50, 5.90, 7.70, 6.80, 7.267679, 0.009465321
1446174592, -4, 8.90, 6.30, 8.20, 7.20, 7.757091, 0.01016027
1446174652, -4, 10.10, 7.80, 9.70, 8.50, 9.375879, 0.01247961
1446174712, -4, 11.10, 10.00, 12.30, 10.60, 11.70199, 0.01585571
1446174772, -4, 9.50, 8.00, 9.70, 8.50, 9.38166, 0.01248794
1446174832, -4, 4.40, 2.40, 3.60, 3.10, 3.292837, 0.003985348
1446174892, -4, 8.60, 7.10, 8.90, 7.60, 8.584266, 0.01134174
1446174952, -4, 5.70, 3.50, 4.60, 4.10, 4.452694, 0.005546128
1446175012, -4, 4.10, 1.80, 2.70, 2.50, 2.502073, 0.002948529
1446175072, -4, 5.80, 3.30, 4.60, 4.10, 4.307651, 0.005348787
1446175132, -4, 6.10, 3.90, 5.30, 4.70, 4.911473, 0.006173844
1446175192, -4, 4.90, 3.30, 4.70, 3.90, 4.368019, 0.005430853
1446175252, -4, 4.80, 3.20, 4.60, 3.70, 4.377821, 0.005444189
1446175312, -4, 8.30, 6.80, 8.90, 7.40, 8.458937, 0.01116221
1446175372, -4, 9.00, 7.20, 9.20, 7.80, 8.844964, 0.01171574
1446175432, -4, 10.60, 8.80, 11.20, 9.70, 10.47625, 0.01407125
1446175492, -4, 1.50, 0.50, 1.10, 0.70, 1.116704, 0.001214438
1446175552, -4, 3.90, 1.80, 2.30, 2.20, 2.398845, 0.002815226
1446175612, -4, 2.70, 1.10, 1.60, 1.40, 1.675473, 0.001897702
1446175672, -4, 19.80, 17.30, 17.40, 17.30, 17.91419, 0.02501744
1446175732, -4, 18.60, 15.70, 14.40, 15.90, 14.91568, 0.02057664
1446175792, -4, 23.60, 20.60, 19.40, 20.50, 20.21364, 0.02843584
1446175852, -4, 20.30, 18.00, 17.40, 17.90, 18.00588, 0.02515357
1446175912, -4, 21.10, 18.30, 17.20, 18.30, 17.86596, 0.02494582
1446175972, -4, 28.50, 24.40, 23.60, 24.40, 24.54655, 0.03488777
1446176032, -4, 28.50, 24.30, 23.40, 24.30, 24.38194, 0.03464266
1446176092, -4, 28.30, 23.90, 22.20, 23.80, 23.40273, 0.0331844
1446176152, -4, 25.30, 21.70, 20.00, 21.70, 20.89344, 0.02944765
1446176212, -4, 22.40, 19.70, 18.50, 19.60, 19.23921, 0.02698632
1446176272, -4, 23.10, 20.50, 19.80, 20.30, 20.57938, 0.02898015
1446176332, -4, 20.10, 18.40, 17.80, 18.30, 18.2347, 0.02549342
1446176392, -4, 17.00, 14.90, 13.30, 15.00, 13.72936, 0.01882803
1446176452, -4, 24.60, 21.30, 19.80, 21.40, 20.4921, 0.02885025
1446176512, -4, 16.70, 13.60, 12.60, 14.00, 12.95554, 0.01769089
1446176572, -4, 27.50, 23.90, 22.00, 24.10, 22.6666, 0.03208804
1446176632, -4, 25.60, 22.00, 20.00, 21.80, 21.12757, 0.0297962
1446176692, -4, 24.40, 20.90, 18.90, 20.80, 19.90209, 0.02797227
1446176752, -4, 23.40, 20.10, 18.40, 20.00, 19.33491, 0.02712863
1446176812, -4, 17.60, 15.00, 13.00, 15.20, 13.48493, 0.01846852
1446176872, -4, 20.80, 17.70, 15.80, 17.80, 16.49905, 0.0229185
1446176932, -4, 21.50, 18.40, 17.20, 18.30, 18.06382, 0.02523961
1446176992, -4, 25.50, 22.30, 20.90, 22.30, 21.65636, 0.03058354
1446177052, -4, 20.80, 18.80, 18.30, 18.60, 18.91646, 0.02650647
1446177112, -4, 19.80, 17.90, 17.20, 17.70, 17.81079, 0.02486392
1446177172, -4, 7.70, 8.30, 10.00, 8.20, 9.746428, 0.01301438
1446177232, -4, 0.20, 0.10, 0.60, 0.10, 0.5080573, 0.0005101474
1446177292, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177352, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177412, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177472, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177532, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446177592, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177652, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177712, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177772, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177832, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177892, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446177952, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178012, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178072, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446178132, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178192, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178252, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446178312, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178372, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178432, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178492, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178552, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178612, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446178672, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178732, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446178792, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178852, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178912, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446178972, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446179032, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179092, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179152, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179212, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446179272, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446179332, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179392, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179452, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179512, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179572, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446179632, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179692, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179752, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179812, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446179872, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446179932, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446179992, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446180052, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180112, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446180172, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180232, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180292, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446180352, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180412, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180472, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446180532, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446180592, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180652, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446180712, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446180772, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446180832, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446180892, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446180952, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446181012, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446181072, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181132, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446181192, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181252, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181312, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181372, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446181432, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446181492, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446181552, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181612, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446181672, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446181732, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181792, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181852, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181912, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446181972, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182032, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182092, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446182152, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446182212, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182272, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446182332, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182392, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182452, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446182512, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446182572, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446182632, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182692, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182752, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446182812, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446182872, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446182932, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446182992, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446183052, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446183112, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183172, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183232, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183292, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183352, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183412, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183472, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183532, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183592, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446183652, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183712, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446183772, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183832, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446183892, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446183952, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184012, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184072, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446184132, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446184192, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446184252, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446184312, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184372, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446184432, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446184492, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184552, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446184612, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446184672, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184732, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184792, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446184852, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446184912, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446184972, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185032, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185092, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185152, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446185212, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185272, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446185332, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185392, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185452, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185512, -4, 0.10, 0.10, 0.30, 0.00, 0.2645965, 0.0002485764
1446185572, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446185632, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185692, -4, 0.20, 0.10, 0.30, 0.00, 0.2637508, 0.0002477009
1446185752, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446185812, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446185872, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446185932, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446185992, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446186052, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446186112, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446186172, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446186232, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446186292, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446186352, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446186412, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446186472, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446186532, -4, 0.10, 0.10, 0.40, 0.00, 0.3602848, 0.0003493124
1446186592, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
1446186652, -4, 0.20, 0.10, 0.40, 0.00, 0.3594393, 0.0003484091
